jrsj（接入时间）|jgdm（机构代码）|jgmc（机构名称）|jglx（机构类型）|fddbr（法人代表）|jyfw（经营范围）|jjhy（经济行业）|jjlx（经济类型）|zcrq（注册日期）|pzjgdm（批准机构代码）|xzqh（行政区划）|jgdz（机构地址）|yzbm（邮政编码）|dhhm（电话号码）|bzrq（办证日期）|zfrq（作废日期）|bzjgdm（办证机构代码）|zczj（注册资金）|hbzl（货币种类）|wftzg（外方投资国）|zgrs（职工人数）|bgrq（变更日期）|zchm（注册号码）|zgjg（主管机构）|pzjg（批准机构）|zj（主键）|jj（简介）
2018-12-08 17:23:24|1408300|贵阳护理职业学院|医药类||公办|教育||2006||贵阳市|贵阳市观山湖区石林西路2号|550081|0851-84127116,0851-84127117||||||||2019-03-28 12:19:29||贵州省教育厅|贵州省教育厅||贵阳市护理职业学院建校于1939年月10月，已有66年的办学历史和经验，现隶属贵阳市卫生局领导。学校位于贵阳市中心，占地面积47808平方米，建筑面积30075平方米，是一所全日制、多学科的
2018-12-08 17:23:23|1279300|鹤壁职业技术学院|理工类||公办|教育||2001||鹤壁市|河南省鹤壁市淇滨区朝歌路5号|458030|0392-3352516,0392-3338711||||||||2019-03-28 00:00:16||河南省人民政府|河南省人民政府||鹤壁位于河南省北部，1957年建市，面积2182平方公里，辖浚县、淇县、淇滨区、山城区、鹤山区5个行政区和1个国家级经济技术开发区、1个省级城乡一体化示范区、1个国家级循环经济产业集
2018-12-08 17:23:23|1377300|福州理工学院|理工类||民办|教育||2004||福州市|福州市连江县潘渡 |350506|0591-62990018||||||||2019-03-28 00:00:16||福建省教育厅|福建省教育厅||福州理工学院前身为2004年创建的福州海峡职业技术学院。2015年4月经国家教育部正式批准，在福州海峡职业技术学院基础上正式升格为本科应用型高等学校。学校致力于建设产业特色鲜明的
2018-12-08 17:23:21|1072800|西安音乐学院|艺术类||公办|教育||1949||西安市|陕西省西安市长安中路108号|710061|029-88667077,029-88667076||||||||2019-03-28 00:00:16||陕西省教育厅|陕西省教育厅||西安音乐学院是一所培养音乐艺术专门人才的全日制普通高等学校，是全国11所独立设置的音乐专业院校之一，也是西北地区唯一独立建制的高等音乐学府，隶属陕西省教育厅。学校坐落于
2018-12-08 17:23:22|1288400|邢台医学高等专科学校|医药类||公办|教育||1964||邢台市|河北省邢台市桥西区钢铁北路618号|054000|0319-2233321,0319-2233280,0319-2233025||||||||2019-03-28 00:00:16||河北省教育厅|河北省教育厅||邢台医学高等专科学校始建于1964年，是一所面向全国招生的国办全日制普通医学高校，为全国护理专业技能型紧缺人才培训基地、全国养老护理员培训基地。建校50多年来，特别是1996年以来
2018-12-08 17:23:23|1144000|长春金融高等专科学校|财经类||公办|教育||1946||长春市|吉林省长春市人民大街7696号|130022|0431-85360087,0431-85374809,0431-85306531||||||||2019-03-28 12:19:29||吉林省教育厅|吉林省教育厅||长春金融高等专科学校座落于吉林省长春市人民大街南端，依傍在风景秀丽的南湖之滨。学校与中国共产党1946年创办的第一所金融学校——东北银行专门学校同根同源，与1960年建立的吉林
2018-12-08 17:23:23|1273800|武汉工程职业技术学院|理工类||公办|教育||1956||武汉市|武汉市阳逻经济开发区汉施路18号|430415|027-89629186,027-89629799||||||||2019-03-28 00:00:16||湖北省教育厅|湖北省教育厅||武汉工程职业技术学院是一所由湖北省人民政府批准、国家教育部备案、武汉钢铁(集团)公司出资举办的全日制普通高等职业院校。学校坐落于九省通衢的武汉市，其前身为创办于1956年的武
2018-12-08 17:23:23|1099500|新疆农业职业技术学院|农林类||公办|教育||1958||昌吉回族自治州|新疆维吾尔自治区昌吉市文化东路29号|831100|0994-2334961,0994-6594177,0994-2362220||||||||2019-03-28 00:00:16||新疆维吾尔自治区教育厅|新疆维吾尔自治区教育厅||新疆农业职业技术学院是一所举办高等职业教育的公办全日制普通高等学校，创办于1958年。学院是全国首批28所国家示范性高职院校，是新疆首批“高等职业教育与本科教育联合培养应用本
2018-12-08 17:23:25|1330700|哈尔滨华德学院|理工类||民办|教育||1992||哈尔滨市|哈尔滨市利民开发区学院路5号|150025|0451-88128888,0451-88128666||||||||2019-04-26 11:14:05||黑龙江省教育厅|黑龙江省教育厅||哈尔滨华德学院是教育部批准的全日制普通本科高等学校，创办于1992年，历经“哈尔滨工业大学培养边远地区短缺人才大专班、哈尔滨工业大学机电学院培训中心、哈尔滨工业大学职业技术
2018-12-08 17:23:23|1268300|扬州环境资源职业技术学院|农林类||公办|教育||1956||扬州市|江苏省扬州市润扬南路33号|225127|0514-87436188||||||||2019-03-28 00:00:16||江苏省|江苏省||普通类招生代码：1366中外合作办学招生代码：1465海外本科直通车招生代码：1799扬州环境资源职业技术学院创办于1956年，她坐落在中国历史文化名城、联合国“人居奖”城市----扬州，总占
2018-12-08 17:23:22|1123800|石家庄职业技术学院|综合类||公办|教育||1984||石家庄市|河北省石家庄市中山西路长兴街12号|050081|0311-68092994,0311-85333630||||||||2019-03-28 00:00:16||河北省教育厅|河北省教育厅||石家庄职业技术学院(原石家庄大学)创建于1984年，是经国家教育部批准、石家庄市政府主办的一所全日制普通高等院校;是河北省重点建设的示范性高职院校;是国家第二批现代学徒制试点单
2018-12-08 17:23:23|9999999|吉林大学—莱姆顿学院|综合类|||教育||2000||长春市|吉林省长春市硅谷大街452号|130012|0431-85168500,85168700,85168610,85168620||||||||2019-04-08 16:52:24||吉林省|吉林省||中国第一所经教育部批准完整引进北美高校教育体系的中外合作办学本科院校。吉林大学-莱姆顿学院成立于1999年，是经教育部批准、由吉林大学与加拿大纽芬兰纪念大学、美国诺斯伍德大
2018-12-08 17:23:23|1267600|内蒙古商贸职业学院|财经类||公办|教育||1952||呼和浩特市|呼和浩特市赛罕区大学城|010070|0471-5279864||||||||2019-03-28 12:19:29||内蒙古自治区教育厅|内蒙古自治区教育厅||内蒙古商贸职业学院创建于1952年，是教育部批准独立设置，隶属于自治区教育厅的一所学科类别齐全、面向区内外招生的公办全日制普通高等职业院校，是自治区示范性高职院校建设单位、
2018-12-08 17:23:23|1180500|甘肃医学院|医药类||公办|教育||1958||平凉市|甘肃省平凉市崆峒区柳湖路中段甘肃医学院|744000|0933-8613953,0933-8612905||||||||2019-03-28 00:00:16||甘肃省人民政府|甘肃省人民政府||甘肃医学院是一所具有悠久办学历史和优良办学传统的全日制医学普通本科院校，前身是始建于1958年的甘肃省平凉地区卫生学校，2003年升格为平凉医学高等专科学校，2015年经教育部批准升
2018-12-08 17:23:25|1330100|哈尔滨远东理工学院|理工类||民办|教育||1994||哈尔滨市|哈尔滨市利民开发区学院路时代大街158号|150025|0451-82473106,0451-82473255,0451-82473266||||||||2019-03-28 12:19:29||黑龙江省教育厅|黑龙江省教育厅||哈尔滨远东理工学院前身是哈尔滨理工大学远东学院，2012年3月经国家教育部批准转设为独立设置的民办普通本科高等学校。办学25年来，学院始终坚持“创新拉动、强队伍、调结构、重质量
2018-12-08 17:23:23|1423800|重庆能源职业学院|理工类||民办|教育||2009||重庆市|重庆市江津区双福新区福星大道2号|402260|023-63430666,023-63430380||||||||2019-03-28 12:19:29||重庆市教育委员会|重庆市教育委员会||重庆能源职业学院是经重庆市人民政府批准、教育部备案，面向全国招生的全日制普通高校（教育部代码：14238）。学院位于重庆西部新城核心区、重庆“半小时经济圈”、重庆城市副中心
2018-12-08 17:23:24|1256000|云南经济管理学院|财经类||民办|教育||1992||昆明市|云南省昆明市五华区海屯路296号|650106|0871-8314770,0871-6217745,0871-6217746||||||||2019-03-28 12:19:29||云南省教育厅|云南省教育厅||云南经济管理学院是经教育部批准具有独立颁发学历文凭资格的全日制应用型普通本科高校。学校创建于1992年，2004年经云南省人民政府批准设置为全日制普通高等专科职业院校;2011年，学校
2018-12-08 17:23:24|1364200|南宁师范大学师园学院|综合类||民办|教育||2002||南宁市|广西南宁市明阳工业区明阳大道15号|530226|0771-3191252||||||||2019-03-28 00:00:16||广西壮族自治区教育厅|广西壮族自治区教育厅||一、学院概况广西师范学院师园学院是经国家教育部批准设立，由广西师范学院和社会力量联合举办的一所普通全日制本科院校(独立学院)，具有学士学位授予权，纳入国家统一招生计划。
2018-12-08 17:23:22|1304800|乐山职业技术学院|综合类||公办|教育||2002||乐山市|乐山市市中区斑竹湾127号|614013|0833-2152600,0833-2152910||||||||2019-03-28 12:19:29||四川省教育厅|四川省教育厅||乐山职业技术学院是2002年经四川省人民政府批准，由原乐山工业学校、乐山卫生学校、乐山财贸学校三所国家级重点中专合并组建成立的含医药卫生、财经旅游、机械电子类的综合性全日制
2018-12-08 17:23:24|1383600|湖南信息学院|理工类||民办|教育||1996||长沙市|湖南省长沙(星沙)经济技术开发区毛塘工业园|410151|0731-84098666,0731-84098777||||||||2019-03-28 12:19:29||湖南省教育厅|湖南省教育厅||湖南信息学院是经中华人民共和国教育部批准建立的应用型本科大学，隶属湖南省人民政府管理，位于中国历史文化名城长沙，坐落在国务院原总理朱镕基的家乡——长沙经济技术开发区毛
2018-12-08 17:23:22|1272800|黑龙江司法警官职业学院|政法类||公办|教育||1979||哈尔滨市|哈尔滨市南岗区学府路503号|150069|0451-88079117,0451-88079106||||||||2019-03-28 00:00:16||黑龙江省教育厅|黑龙江省教育厅||黑龙江司法警官职业学院是经黑龙江省人民政府批准成立、国家教育部备案的公办政法类全日制普通高等学校。曾先后被评为国家级重点学校、部级重点学校和省级重点学校，被司法部授予
2018-12-08 17:23:22|1273200|天津轻工职业技术学院|综合类||公办|教育||2001||天津市|天津海河教育园区雅观路1号|300350|022-27391636||||||||2019-03-28 12:19:29||天津市教育委员会|天津市教育委员会||天津轻工职业技术学院2001年1月由天津轻工行业三所职业院校合并组建成立，经教育部备案、天津市人民政府批准为公办全日制普通高等学校，隶属天津渤海轻工投资集团有限公司。学校秉
2018-12-08 17:23:23|1086700|广西机电职业技术学院|理工类||公办|教育||1958||南宁市|广西南宁市大学东路101号|530007|0771-3279781,0771-3279782,0771-3244699||||||||2019-03-28 00:00:16||广西壮族自治区工业信息化委员会|广西壮族自治区工业信息化委员会||“国家示范性高等职业院校建设计划”骨干高职院校广西机电职业技术学院的前身是创办于1958年的广西机械工业学校，座落在北部湾经济区中心城市南宁市美丽的相思湖畔，1999年经教育部
2018-12-08 17:23:23|1311200|南京信息职业技术学院|理工类||公办|教育||1953||南京市|南京市仙林大学城文澜路99号|210023|025-85842018,400-888-1154||||||||2019-03-28 00:00:16||江苏省教育厅|江苏省教育厅||南京信息职业技术学院属国有公办院校，是国家示范性(骨干)高职院校、江苏省高水平高等职业院校建设单位。学校前身是创建于1953年的南京无线电工业学校，是新中国成立后的第一所电子
2018-12-08 17:23:23|1407500|北京劳动保障职业学院|财经类||公办|教育||1985||北京市|北京市朝阳区惠新东街5号（南校区）;北京市昌平区南口路32号（北校区）|100029|010-64941636,010-64941610||||||||2019-03-28 12:19:29||北京市教育委员会|北京市教育委员会||北京劳动保障职业学院是经北京市人民政府批准、教育部备案的全日制普通高等院校，行政主管部门为北京市人力资源和社会保障局，教育主管部门为北京市教育委员会。学院于1985年成立，
